client,last_visit,visits,unique_visits,amount,quantity,items,weekends,Recency,Frequency,Monetary,avg_check,avg_items,last_visit_amount,event
client32999,2019-08-25,20,3,8781,27,20,5,7,3,8781,2927.0,9.0,199,False
client33,2019-06-05,9,2,469,12,9,5,88,2,469,234.5,6.0,10,False
client330,2019-08-20,3,1,1767,3,3,0,12,1,1767,1767.0,3.0,379,False
client3300,2019-06-17,45,9,68435,215,44,2,76,9,68435,7603.888888888889,23.88888888888889,1399,True
client33001,2019-07-28,13,4,3426,15,13,6,35,4,3426,856.5,3.75,65,False
client33002,2018-10-17,6,2,1050,20,5,0,319,2,1050,525.0,10.0,588,True
client33003,2018-08-01,3,2,4996,4,3,0,396,2,4996,2498.0,2.0,2999,False
client33004,2019-08-11,1,1,17015,9,1,1,21,1,17015,17015.0,9.0,17015,False
client33005,2019-08-23,4,3,5550,20,2,0,9,3,5550,1850.0,6.666666666666667,1400,False
client33006,2018-05-01,11,2,8193,11,11,0,488,2,8193,4096.5,5.5,1632,False
client33007,2019-08-18,40,12,9963,64,39,19,14,12,9963,830.25,5.333333333333333,179,False
client33008,2019-05-20,10,5,1570,14,9,5,104,5,1570,314.0,2.8,99,False
client3301,2019-08-18,13,3,2074,15,12,12,14,3,2074,691.3333333333334,5.0,13,False
client33010,2018-04-12,1,1,14391,9,1,0,507,1,14391,14391.0,9.0,14391,False
client33011,2019-05-05,21,9,10336,30,20,12,119,9,10336,1148.4444444444443,3.3333333333333335,267,False
client33012,2019-06-10,8,2,1677,9,8,7,83,2,1677,838.5,4.5,855,True
client33013,2019-08-12,146,33,76288,338,125,39,20,33,76288,2311.757575757576,10.242424242424242,1347,True
client33014,2019-07-29,66,38,26857,134,53,15,34,38,26857,706.7631578947369,3.526315789473684,368,True
client33015,2019-03-22,13,2,1603,25,13,0,163,2,1603,801.5,12.5,11,False
client33016,2018-03-29,3,1,2535,11,3,0,521,1,2535,2535.0,11.0,25,False
client33017,2019-07-28,45,9,24445,91,43,16,35,9,24445,2716.1111111111113,10.11111111111111,719,True
client33018,2019-08-29,17,6,7377,31,15,2,3,6,7377,1229.5,5.166666666666667,260,True
client33019,2019-08-27,37,13,20700,77,34,1,5,13,20700,1592.3076923076924,5.923076923076923,125,False
client3302,2018-10-21,47,3,4461,53,47,20,315,3,4461,1487.0,17.666666666666668,338,False
client33020,2019-03-10,2,1,1275,5,2,2,175,1,1275,1275.0,5.0,1076,False
client33021,2019-08-15,2,1,4498,2,2,0,17,1,4498,4498.0,2.0,1199,False
client33022,2019-06-25,7,4,2049,13,7,2,68,4,2049,512.25,3.25,899,False
client33023,2019-06-19,30,13,10234,61,28,8,74,13,10234,787.2307692307693,4.6923076923076925,998,False
client33024,2018-10-23,2,1,490,10,2,0,313,1,490,490.0,10.0,441,False
client33025,2018-07-01,48,10,14091,82,42,27,427,10,14091,1409.1,8.2,80,False
client33026,2019-07-06,4,3,10636,4,4,2,57,3,10636,3545.3333333333335,1.3333333333333333,2799,False
client33027,2019-02-13,17,7,12303,27,17,9,200,7,12303,1757.5714285714287,3.857142857142857,159,False
client33028,2019-06-22,2,1,793,3,2,2,71,1,793,793.0,3.0,95,False
client33029,2019-08-08,107,14,8751,129,95,59,24,14,8751,625.0714285714286,9.214285714285714,22,False
client3303,2019-08-25,1,1,5482,7,1,1,7,1,5482,5482.0,7.0,5482,False
client33030,2019-03-23,4,2,3993,8,4,4,162,2,3993,1996.5,4.0,1158,True
client33031,2018-05-02,25,2,4435,37,25,0,487,2,4435,2217.5,18.5,150,False
client33032,2019-08-26,287,62,443072,1136,246,71,6,62,443072,7146.322580645161,18.322580645161292,119,True
client33033,2018-07-22,3,1,1387,3,3,3,406,1,1387,1387.0,3.0,69,False
client33035,2019-06-02,4,2,656,4,4,4,91,2,656,328.0,2.0,299,False
client33036,2019-08-12,11,5,14495,21,10,2,20,5,14495,2899.0,4.2,834,False
client33037,2019-08-10,8,3,3018,10,8,2,22,3,3018,1006.0,3.3333333333333335,199,False
client33038,2018-09-20,9,5,813,9,9,1,346,5,813,162.6,1.8,89,False
client33039,2019-08-18,2,1,2677,9,2,2,14,1,2677,2677.0,9.0,763,True
client3304,2019-08-04,40,10,19204,63,39,28,28,10,19204,1920.4,6.3,105,False
client33040,2019-05-06,22,7,8387,35,22,3,118,7,8387,1198.142857142857,5.0,58,True
client33041,2019-08-14,51,17,16942,82,45,22,18,17,16942,996.5882352941177,4.823529411764706,125,False
client33043,2017-11-15,51,6,88078,241,49,23,655,6,88078,14679.666666666666,40.166666666666664,516,False
client33044,2019-08-09,2,1,70,2,2,0,23,1,70,70.0,2.0,48,False
client33046,2019-08-03,2,2,4218,2,2,1,29,2,4218,2109.0,1.0,619,False
client33048,2018-12-02,1,1,3366,4,1,1,273,1,3366,3366.0,4.0,3366,False
client33049,2018-09-18,39,7,33519,79,35,15,348,7,33519,4788.428571428572,11.285714285714286,31,False
client3305,2019-08-28,71,7,20910,81,70,0,4,7,20910,2987.1428571428573,11.571428571428571,199,False
client33050,2018-05-07,2,2,318,2,2,1,482,2,318,159.0,1.0,259,False
client33051,2019-07-04,28,4,12172,28,27,0,59,4,12172,3043.0,7.0,39,True
client33052,2018-03-12,29,7,22057,72,28,10,538,7,22057,3151.0,10.285714285714286,188,False
client33053,2019-08-29,18,11,16164,24,16,6,3,11,16164,1469.4545454545455,2.1818181818181817,149,False
client33054,2019-04-14,5,1,1354,6,5,5,140,1,1354,1354.0,6.0,109,False
client33055,2018-10-15,50,4,30623,241,49,28,321,4,30623,7655.75,60.25,13,False
client33056,2018-03-02,2,1,13869,2,2,0,548,1,13869,13869.0,2.0,279,False
client33057,2017-11-26,2,2,1528,2,2,2,644,2,1528,764.0,1.0,1229,False
client33058,2018-08-21,6,3,7165,8,6,0,376,3,7165,2388.3333333333335,2.6666666666666665,195,False
client33059,2017-10-21,5,1,3776,12,5,5,680,1,3776,3776.0,12.0,155,False
client3306,2019-08-29,15,2,25851,121,15,2,3,2,25851,12925.5,60.5,143,True
client33060,2019-08-19,5,3,3633,7,4,0,13,3,3633,1211.0,2.3333333333333335,398,False
client33062,2018-08-22,1,1,2899,1,1,0,375,1,2899,2899.0,1.0,2899,False
client33063,2019-08-27,18,10,5489,37,15,11,5,10,5489,548.9,3.7,169,False
client33064,2019-08-06,77,28,67374,197,70,27,26,28,67374,2406.214285714286,7.035714285714286,399,True
client33065,2019-02-02,15,3,22183,18,14,1,211,3,22183,7394.333333333333,6.0,12090,False
client33066,2019-03-10,3,3,516,3,3,2,175,3,516,172.0,1.0,27,False
client33068,2019-05-02,53,16,68174,141,52,5,122,16,68174,4260.875,8.8125,78,False
client33069,2018-09-23,8,2,2661,21,8,3,343,2,2661,1330.5,10.5,199,False
client3307,2018-02-05,1,1,109,1,1,0,573,1,109,109.0,1.0,109,False
client33070,2019-07-11,16,4,3000,19,15,0,52,4,3000,750.0,4.75,45,False
client33071,2019-07-23,71,28,17331,96,55,29,40,28,17331,618.9642857142857,3.4285714285714284,28,True
client33072,2018-11-05,3,2,3267,3,3,0,300,2,3267,1633.5,1.5,449,False
client33073,2019-06-22,4,2,7303,37,4,2,71,2,7303,3651.5,18.5,435,False
client33074,2018-05-15,3,2,1151,15,3,0,474,2,1151,575.5,7.5,145,False
client33075,2018-08-12,3,3,14967,3,3,2,385,3,14967,4989.0,1.0,169,False
client33076,2019-08-30,56,18,15834,122,46,13,2,18,15834,879.6666666666666,6.777777777777778,2282,True
client33077,2018-11-29,6,2,3264,6,6,0,276,2,3264,1632.0,3.0,99,False
client33078,2019-07-14,54,9,37442,146,49,9,49,9,37442,4160.222222222223,16.22222222222222,799,False
client33079,2019-07-18,5,4,11003,20,3,2,45,4,11003,2750.75,5.0,94,False
client3308,2019-08-30,145,32,32183,237,98,52,2,32,32183,1005.71875,7.40625,172,True
client33080,2019-02-13,7,3,5006,34,6,0,200,3,5006,1668.6666666666667,11.333333333333334,229,False
client33081,2019-07-02,5,2,4203,5,5,0,61,2,4203,2101.5,2.5,599,False
client33082,2017-10-15,7,1,4188,8,7,7,686,1,4188,4188.0,8.0,359,False
client33083,2019-05-26,9,2,2355,17,8,9,98,2,2355,1177.5,8.5,48,False
client33084,2018-01-26,1,1,199,1,1,0,583,1,199,199.0,1.0,199,False
client33085,2019-06-25,67,18,131972,318,51,26,68,18,131972,7331.777777777777,17.666666666666668,379,False
client33086,2019-01-29,10,2,13102,29,10,0,215,2,13102,6551.0,14.5,47,False
client33087,2019-03-29,18,6,8432,24,14,5,156,6,8432,1405.3333333333333,4.0,17,False
client33088,2019-08-24,342,130,241753,1114,184,96,8,130,241753,1859.6384615384616,8.569230769230769,355,True
client33089,2018-08-02,4,2,574,4,4,2,395,2,574,287.0,2.0,195,False
client3309,2019-08-11,56,6,24301,72,52,26,21,6,24301,4050.1666666666665,12.0,245,True
client33090,2019-08-06,6,4,6091,15,6,1,26,4,6091,1522.75,3.75,178,True
client33091,2019-01-30,7,2,38829,16,7,0,214,2,38829,19414.5,8.0,13307,False
client33092,2019-07-03,6,2,5753,11,6,0,60,2,5753,2876.5,5.5,179,False
client33093,2018-08-31,2,1,13145,145,2,0,366,1,13145,13145.0,145.0,418,False
client33094,2018-03-04,6,2,710,8,6,6,546,2,710,355.0,4.0,199,False
client33095,2019-05-16,16,9,12941,35,15,1,108,9,12941,1437.888888888889,3.888888888888889,249,False
client33096,2019-08-26,1,1,1999,1,1,0,6,1,1999,1999.0,1.0,1999,False
client33097,2019-08-27,33,3,18560,64,23,0,5,3,18560,6186.666666666667,21.333333333333332,91,True
client33098,2019-08-12,5,1,1660,14,5,0,20,1,1660,1660.0,14.0,199,False
client33099,2019-08-04,31,13,29555,61,28,6,28,13,29555,2273.4615384615386,4.6923076923076925,299,True
client331,2018-12-31,1,1,5999,1,1,0,244,1,5999,5999.0,1.0,5999,False
client3310,2018-08-19,6,1,1398,8,6,6,378,1,1398,1398.0,8.0,169,False
client33101,2019-06-22,24,10,54683,141,23,10,71,10,54683,5468.3,14.1,899,True
client33102,2018-12-15,6,4,20332,9,5,5,260,4,20332,5083.0,2.25,3890,False
client33103,2018-05-20,1,1,1999,1,1,1,469,1,1999,1999.0,1.0,1999,False
client33105,2019-08-15,18,4,6336,46,18,2,17,4,6336,1584.0,11.5,95,True
client33106,2019-06-21,110,23,41132,184,107,30,72,23,41132,1788.3478260869565,8.0,99,False
client33107,2018-01-07,7,4,4816,25,7,3,602,4,4816,1204.0,6.25,19,True
client33108,2018-09-28,15,4,14298,23,15,4,338,4,14298,3574.5,5.75,89,False
client33109,2018-08-04,3,1,1551,9,3,3,393,1,1551,1551.0,9.0,717,False
client3311,2019-03-27,29,9,7099,49,26,15,158,9,7099,788.7777777777778,5.444444444444445,1999,False
client33110,2018-08-07,22,1,3887,59,22,0,390,1,3887,3887.0,59.0,198,False
client33111,2019-08-22,8,4,10243,10,8,4,10,4,10243,2560.75,2.5,239,False
client33112,2018-04-11,9,2,1473,11,9,0,508,2,1473,736.5,5.5,274,False
client33113,2019-08-15,40,8,27764,55,40,28,17,8,27764,3470.5,6.875,3904,False
client33114,2019-06-19,32,11,27756,43,25,19,74,11,27756,2523.2727272727275,3.909090909090909,299,False
client33115,2017-10-28,3,1,3547,3,3,3,673,1,3547,3547.0,3.0,2499,False
client33116,2018-01-02,1,1,62,1,1,0,607,1,62,62.0,1.0,62,False
client33117,2019-08-20,17,5,2904,26,13,2,12,5,2904,580.8,5.2,29,False
client33118,2018-08-30,4,1,2274,6,4,0,367,1,2274,2274.0,6.0,398,False
client33119,2019-04-30,20,4,3190,29,16,0,124,4,3190,797.5,7.25,39,False
client3312,2018-12-02,2,1,2086,4,2,2,273,1,2086,2086.0,4.0,199,False
client33120,2019-06-09,22,2,35277,135,20,22,84,2,35277,17638.5,67.5,5499,False
client33121,2018-09-07,1,1,6299,1,1,0,359,1,6299,6299.0,1.0,6299,False
client33122,2019-04-30,9,2,3172,13,9,0,124,2,3172,1586.0,6.5,349,False
client33123,2019-08-09,77,7,31070,160,69,3,23,7,31070,4438.571428571428,22.857142857142858,99,False
client33124,2019-04-25,10,1,1585,15,10,0,129,1,1585,1585.0,15.0,129,False
client33126,2019-01-07,6,1,1824,12,6,0,237,1,1824,1824.0,12.0,245,False
client33127,2019-07-26,10,2,1866,31,10,0,37,2,1866,933.0,15.5,138,True
client33128,2019-08-24,36,9,27123,50,35,11,8,9,27123,3013.6666666666665,5.555555555555555,70,True
client33129,2019-05-30,3,1,6847,3,3,0,94,1,6847,6847.0,3.0,6499,False
client3313,2019-07-14,6,2,1582,20,6,1,49,2,1582,791.0,10.0,577,False
client33130,2019-08-27,61,20,51306,230,49,14,5,20,51306,2565.3,11.5,855,True
client33131,2019-04-27,15,2,2610,22,15,15,127,2,2610,1305.0,11.0,265,False
client33132,2018-12-20,4,3,8318,5,4,0,255,3,8318,2772.6666666666665,1.6666666666666667,6902,False
client33133,2018-02-21,12,4,4830,40,9,0,557,4,4830,1207.5,10.0,1184,False
client33134,2017-12-08,4,1,2913,13,4,0,632,1,2913,2913.0,13.0,387,False
client33135,2019-04-17,2,1,698,2,2,0,137,1,698,698.0,2.0,399,False
client33136,2019-08-12,8,3,5247,9,8,6,20,3,5247,1749.0,3.0,995,False
client33137,2018-09-17,36,6,18421,90,36,28,349,6,18421,3070.1666666666665,15.0,17,True
client33138,2018-02-12,2,1,2064,2,2,0,566,1,2064,2064.0,2.0,1999,False
client33139,2018-04-18,4,1,1534,5,4,0,501,1,1534,1534.0,5.0,89,False
client3314,2018-09-12,5,2,11999,23,5,4,354,2,11999,5999.5,11.5,9774,False
client33140,2019-08-12,6,3,2870,10,6,2,20,3,2870,956.6666666666666,3.3333333333333335,799,True
client33142,2019-08-08,28,12,16523,71,25,11,24,12,16523,1376.9166666666667,5.916666666666667,99,True
client33143,2019-08-22,19,3,1823,24,19,0,10,3,1823,607.6666666666666,8.0,183,False
client33144,2018-01-20,5,1,1791,5,5,5,589,1,1791,1791.0,5.0,129,False
client33145,2019-06-08,16,6,26400,70,16,4,85,6,26400,4400.0,11.666666666666666,36,False
client33146,2019-08-02,113,25,49003,197,100,36,30,25,49003,1960.12,7.88,79,False
client33147,2019-05-27,12,3,5940,19,12,2,97,3,5940,1980.0,6.333333333333333,182,False
client33148,2019-05-22,3,1,596,4,3,0,102,1,596,596.0,4.0,99,False
client33149,2019-01-12,5,3,8404,7,5,3,232,3,8404,2801.3333333333335,2.3333333333333335,797,True
client3315,2017-09-11,3,1,2697,3,3,0,720,1,2697,2697.0,3.0,249,False
client33150,2018-12-30,3,1,1578,4,3,3,245,1,1578,1578.0,4.0,89,False
client33151,2019-06-25,15,6,4471,21,15,2,68,6,4471,745.1666666666666,3.5,106,False
client33152,2019-05-27,29,7,9695,54,25,5,97,7,9695,1385.0,7.714285714285714,149,False
client33153,2019-08-27,102,19,29429,161,90,9,5,19,29429,1548.8947368421052,8.473684210526315,344,True
client33154,2018-04-16,2,1,6148,2,2,0,503,1,6148,6148.0,2.0,5999,False
client33155,2018-11-29,21,2,2818,34,21,13,276,2,2818,1409.0,17.0,59,False
client33156,2019-06-26,85,19,21162,162,70,32,67,19,21162,1113.7894736842106,8.526315789473685,390,True
client33157,2017-10-24,5,2,5196,10,5,0,677,2,5196,2598.0,5.0,3428,False
client33158,2019-08-16,24,7,4900,40,24,6,16,7,4900,700.0,5.714285714285714,48,False
client33159,2019-08-03,17,5,8780,36,17,12,29,5,8780,1756.0,7.2,25,False
client3316,2018-11-08,28,4,2418,31,27,1,297,4,2418,604.5,7.75,249,False
client33160,2018-12-16,3,3,5694,10,3,2,259,3,5694,1898.0,3.3333333333333335,1338,False
client33161,2019-06-12,38,8,28727,72,36,16,81,8,28727,3590.875,9.0,980,False
client33162,2019-05-01,73,16,61553,274,65,28,123,16,61553,3847.0625,17.125,4726,True
client33163,2019-04-15,10,4,3609,16,10,3,139,4,3609,902.25,4.0,399,True
client33164,2019-07-31,20,8,4710,37,20,6,32,8,4710,588.75,4.625,129,False
client33165,2019-04-26,42,4,4779,93,40,2,128,4,4779,1194.75,23.25,18,False
client33166,2019-08-27,10,2,8530,17,9,0,5,2,8530,4265.0,8.5,198,False
client33167,2019-05-19,24,8,14341,29,23,13,105,8,14341,1792.625,3.625,99,False
client33168,2018-08-23,1,1,1999,1,1,0,374,1,1999,1999.0,1.0,1999,False
client33169,2019-03-23,1,1,26631,1,1,1,162,1,26631,26631.0,1.0,26631,False
client3317,2019-03-07,1,1,130,2,1,0,178,1,130,130.0,2.0,130,False
client33170,2019-08-22,12,4,18813,50,12,2,10,4,18813,4703.25,12.5,35,True
client33171,2019-05-04,16,6,28020,125,14,6,120,6,28020,4670.0,20.833333333333332,3,False
client33172,2019-08-29,22,3,8905,62,22,0,3,3,8905,2968.3333333333335,20.666666666666668,295,False
client33173,2019-08-12,15,6,8685,28,15,1,20,6,8685,1447.5,4.666666666666667,29,True
client33176,2018-05-10,3,1,6484,6,3,0,479,1,6484,6484.0,6.0,459,False
client33178,2019-01-02,1,1,25,1,1,0,242,1,25,25.0,1.0,25,False
client33179,2019-08-23,25,10,25073,74,24,8,9,10,25073,2507.3,7.4,102,False
client3318,2019-01-11,6,2,714,10,5,1,233,2,714,357.0,5.0,150,False
client33180,2018-08-23,3,1,10190,10,3,0,374,1,10190,10190.0,10.0,595,False
client33181,2019-04-19,29,7,3977,89,29,3,135,7,3977,568.1428571428571,12.714285714285714,165,True
client33182,2018-10-20,6,2,17055,7,6,6,316,2,17055,8527.5,3.5,69,False
client33183,2019-06-08,4,2,582,4,4,4,85,2,582,291.0,2.0,199,False
client33184,2019-05-23,5,3,3488,17,5,0,101,3,3488,1162.6666666666667,5.666666666666667,49,False
client33185,2018-04-22,2,1,1752,8,2,2,497,1,1752,1752.0,8.0,796,False
client33186,2018-05-14,12,5,13132,52,11,0,475,5,13132,2626.4,10.4,579,False
client33187,2019-07-18,2,1,2248,2,2,0,45,1,2248,2248.0,2.0,1999,False
client33190,2018-02-20,18,7,23228,131,13,13,558,7,23228,3318.285714285714,18.714285714285715,570,False
client33191,2019-01-08,10,1,983,13,10,0,236,1,983,983.0,13.0,117,False
client33192,2019-08-30,90,24,17353,134,74,25,2,24,17353,723.0416666666666,5.583333333333333,599,True
client33193,2019-03-03,19,2,9736,19,19,18,182,2,9736,4868.0,9.5,21,False
client33194,2018-08-08,1,1,2899,1,1,0,389,1,2899,2899.0,1.0,2899,False
client33195,2019-08-20,15,2,1668,23,13,0,12,2,1668,834.0,11.5,20,False
client33196,2019-06-04,4,1,14994,6,4,0,89,1,14994,14994.0,6.0,7999,False
client33197,2019-08-05,6,3,2363,6,6,1,27,3,2363,787.6666666666666,2.0,179,False
client33198,2019-04-28,14,1,1555,15,14,14,126,1,1555,1555.0,15.0,79,False
client33199,2019-07-11,15,4,6327,18,15,2,52,4,6327,1581.75,4.5,138,False
client332,2018-08-22,2,1,1080,16,2,0,375,1,1080,1080.0,16.0,990,False
client3320,2018-03-06,8,2,230,9,8,0,544,2,230,115.0,4.5,44,False
client33200,2019-07-13,38,4,7659,45,36,29,50,4,7659,1914.75,11.25,95,True
client33201,2019-08-14,26,16,36795,67,23,6,18,16,36795,2299.6875,4.1875,3999,True
client33202,2019-06-02,35,8,14432,45,34,21,91,8,14432,1804.0,5.625,1164,False
client33203,2019-08-16,16,7,5305,20,16,2,16,7,5305,757.8571428571429,2.857142857142857,169,False
client33204,2019-08-10,16,3,31619,94,16,16,22,3,31619,10539.666666666666,31.333333333333332,1499,True
client33206,2017-10-28,8,1,527,9,8,8,673,1,527,527.0,9.0,195,False
client33207,2019-08-03,76,19,26367,105,67,15,29,19,26367,1387.7368421052631,5.526315789473684,395,True
client33208,2019-03-15,5,4,2312,8,5,0,170,4,2312,578.0,2.0,999,False
client33209,2018-03-17,2,1,4759,41,2,2,533,1,4759,4759.0,41.0,3560,False
client3321,2018-10-28,26,4,14007,85,25,12,308,4,14007,3501.75,21.25,139,False
client33210,2019-04-16,10,1,1029,21,10,0,138,1,1029,1029.0,21.0,80,False
client33211,2019-05-20,2,1,1288,2,2,0,104,1,1288,1288.0,2.0,189,False
client33212,2019-06-05,8,2,1144,8,7,0,88,2,1144,572.0,4.0,55,False
client33213,2019-05-23,6,3,7387,20,6,2,101,3,7387,2462.3333333333335,6.666666666666667,253,False
client33214,2018-08-31,3,1,2133,17,3,0,366,1,2133,2133.0,17.0,129,False
client33215,2018-10-26,2,1,1858,2,2,0,310,1,1858,1858.0,2.0,699,False
client33216,2018-10-06,13,3,124904,155,13,12,330,3,124904,41634.666666666664,51.666666666666664,4330,True
client33217,2019-03-04,3,1,1227,3,3,0,181,1,1227,1227.0,3.0,1059,False
client33218,2018-11-12,2,2,478,2,2,0,293,2,478,239.0,1.0,109,False
client33219,2018-12-07,4,2,1694,6,4,0,268,2,1694,847.0,3.0,139,False
client3322,2019-08-10,40,4,7352,137,37,25,22,4,7352,1838.0,34.25,2999,False
client33220,2019-08-04,10,4,4350,33,10,3,28,4,4350,1087.5,8.25,1199,True
client33221,2019-08-31,17,9,40803,252,15,10,1,9,40803,4533.666666666667,28.0,7999,True
client33222,2019-08-09,253,53,167663,925,203,74,23,53,167663,3163.4528301886794,17.452830188679247,999,True
client33223,2018-06-12,20,8,32071,44,17,4,446,8,32071,4008.875,5.5,79,False
client33224,2019-05-12,14,3,30351,21,14,7,112,3,30351,10117.0,7.0,399,False
client33225,2019-06-18,36,10,13658,56,33,4,75,10,13658,1365.8,5.6,39,False
client33226,2019-05-07,116,32,30782,194,86,60,117,32,30782,961.9375,6.0625,433,True
client33227,2019-08-06,184,33,82877,580,126,65,26,33,82877,2511.4242424242425,17.575757575757574,269,True
client33228,2019-03-24,4,1,6306,4,4,4,161,1,6306,6306.0,4.0,5499,False
client33229,2019-08-12,17,5,29150,45,17,0,20,5,29150,5830.0,9.0,60,False
client3323,2018-05-01,2,1,1946,4,2,0,488,1,1946,1946.0,4.0,449,False
client33230,2018-04-16,9,3,7375,12,9,0,503,3,7375,2458.3333333333335,4.0,1699,False
client33231,2019-08-28,74,20,50707,173,71,27,4,20,50707,2535.35,8.65,1156,True
client33232,2018-09-01,5,2,3511,5,5,1,365,2,3511,1755.5,2.5,1999,True
client33233,2018-04-29,2,1,6864,2,2,2,490,1,6864,6864.0,2.0,6799,False
client33234,2019-03-21,45,14,24345,62,38,16,164,14,24345,1738.9285714285713,4.428571428571429,59,True
client33235,2019-07-11,90,28,29542,265,70,28,52,28,29542,1055.0714285714287,9.464285714285714,449,True
client33236,2019-01-04,14,7,9615,29,10,9,240,7,9615,1373.5714285714287,4.142857142857143,75,False
client33237,2019-03-14,26,6,15159,50,25,0,171,6,15159,2526.5,8.333333333333334,42,False
client33238,2018-05-09,12,5,7203,22,12,2,480,5,7203,1440.6,4.4,185,False
client33239,2019-04-15,52,8,19726,118,52,2,139,8,19726,2465.75,14.75,229,False
client3324,2018-12-09,1,1,232,3,1,1,266,1,232,232.0,3.0,232,False
client33240,2018-08-03,2,1,3695,9,2,0,394,1,3695,3695.0,9.0,758,False
client33241,2019-08-16,135,46,25968,178,108,46,16,46,25968,564.5217391304348,3.869565217391304,899,False
client33242,2019-06-21,31,12,14310,40,30,17,72,12,14310,1192.5,3.3333333333333335,6699,False
client33243,2018-08-05,2,1,3286,4,2,2,392,1,3286,3286.0,4.0,289,False
client33244,2018-08-25,19,3,9003,38,17,17,372,3,9003,3001.0,12.666666666666666,305,False
client33245,2019-08-19,10,5,2221,20,9,5,13,5,2221,444.2,4.0,599,True
client33246,2019-08-09,11,5,15438,30,11,0,23,5,15438,3087.6,6.0,299,False
