client,last_visit,visits,unique_visits,amount,quantity,items,weekends,Recency,Frequency,Monetary,avg_check,avg_items,last_visit_amount
client39506,2019-09-18,7,3,6599,15,6,0,13,3,6599,2199.6666666666665,5.0,119
client39507,2019-07-30,4,2,13085,5,4,0,63,2,13085,6542.5,2.5,162
client39508,2019-03-18,7,2,3222,11,6,0,197,2,3222,1611.0,5.5,25
client39509,2019-09-23,67,12,35536,160,59,38,8,12,35536,2961.3333333333335,13.333333333333334,349
client3951,2019-09-08,2,1,459,5,2,2,23,1,459,459.0,5.0,220
client39510,2019-05-30,27,10,20379,46,27,6,124,10,20379,2037.9,4.6,809
client39511,2018-08-24,1,1,3381,21,1,0,403,1,3381,3381.0,21.0,3381
client39512,2019-09-15,53,17,27445,103,44,31,16,17,27445,1614.4117647058824,6.0588235294117645,218
client39513,2019-09-16,83,23,37208,117,76,22,15,23,37208,1617.7391304347825,5.086956521739131,69
client39514,2019-09-19,42,26,18210,67,38,12,12,26,18210,700.3846153846154,2.576923076923077,2478
client39515,2019-09-29,32,8,38911,84,29,19,2,8,38911,4863.875,10.5,355
client39516,2018-12-03,4,3,8289,16,4,1,302,3,8289,2763.0,5.333333333333333,219
client39517,2019-03-11,2,1,3072,2,2,0,204,1,3072,3072.0,2.0,2999
client39518,2019-09-27,114,41,124720,353,96,36,4,41,124720,3041.951219512195,8.609756097560975,12354
client39519,2019-07-26,6,3,27801,35,6,2,67,3,27801,9267.0,11.666666666666666,7530
client3952,2019-06-02,1,1,10796,4,1,1,121,1,10796,10796.0,4.0,10796
client39520,2019-06-05,2,1,4098,2,2,0,118,1,4098,4098.0,2.0,1499
client39521,2019-09-30,157,32,42129,306,136,20,1,32,42129,1316.53125,9.5625,87
client39522,2019-01-04,1,1,176,1,1,0,270,1,176,176.0,1.0,176
client39523,2019-09-30,9,3,29690,9,9,3,1,3,29690,9896.666666666666,3.0,10400
client39524,2019-03-30,4,1,470,6,4,4,185,1,470,470.0,6.0,107
client39525,2018-11-27,1,1,343,7,1,0,308,1,343,343.0,7.0,343
client39526,2019-09-07,11,4,5667,33,11,2,24,4,5667,1416.75,8.25,195
client39527,2019-01-04,26,5,17977,125,26,15,270,5,17977,3595.4,25.0,76
client39528,2019-03-31,11,1,2312,14,11,11,184,1,2312,2312.0,14.0,13
client39529,2019-03-16,2,1,97,3,2,2,199,1,97,97.0,3.0,19
client3953,2019-01-18,5,2,290,5,5,2,256,2,290,145.0,2.5,4
client39530,2019-05-05,13,3,5815,33,13,9,149,3,5815,1938.3333333333333,11.0,45
client39531,2019-09-28,3,1,772,4,3,3,3,1,772,772.0,4.0,299
client39532,2017-11-25,4,1,5125,5,4,4,675,1,5125,5125.0,5.0,2299
client39533,2019-06-06,18,2,9659,28,18,17,117,2,9659,4829.5,14.0,842
client39534,2019-08-28,15,5,3821,19,13,5,34,5,3821,764.2,3.8,299
client39535,2019-07-05,5,2,1044,16,5,3,88,2,1044,522.0,8.0,220
client39536,2018-10-06,2,2,2254,2,2,1,360,2,2254,1127.0,1.0,2199
client39537,2019-08-18,3,1,3094,6,3,3,44,1,3094,3094.0,6.0,2097
client39538,2019-07-20,1,1,2651,10,1,1,73,1,2651,2651.0,10.0,2651
client39539,2019-09-02,155,47,83198,323,122,78,29,47,83198,1770.1702127659576,6.872340425531915,699
client3954,2019-09-28,45,17,17853,88,45,12,3,17,17853,1050.1764705882354,5.176470588235294,125
client39540,2019-05-24,40,5,32554,113,40,9,130,5,32554,6510.8,22.6,537
client39541,2019-09-09,4,2,1687,4,4,0,22,2,1687,843.5,2.0,39
client39542,2018-04-26,2,1,2159,3,2,0,523,1,2159,2159.0,3.0,160
client39543,2019-05-21,7,2,3168,9,7,0,133,2,3168,1584.0,4.5,1767
client39544,2019-09-24,14,4,7654,28,14,0,7,4,7654,1913.5,7.0,469
client39545,2019-09-15,11,3,6148,20,11,4,16,3,6148,2049.3333333333335,6.666666666666667,299
client39546,2019-09-30,63,25,32410,167,55,11,1,25,32410,1296.4,6.68,299
client39547,2019-01-27,12,4,23051,19,12,1,247,4,23051,5762.75,4.75,3456
client39548,2019-09-18,92,27,138366,250,82,16,13,27,138366,5124.666666666667,9.25925925925926,1582
client39549,2019-09-30,75,19,31164,145,69,26,1,19,31164,1640.2105263157894,7.631578947368421,379
client3955,2018-07-16,4,1,344,4,4,0,442,1,344,344.0,4.0,159
client39550,2018-07-03,9,2,9871,16,9,0,455,2,9871,4935.5,8.0,65
client39551,2019-08-21,30,10,31495,152,22,2,41,10,31495,3149.5,15.2,389
client39552,2019-06-10,3,1,8470,3,3,0,113,1,8470,8470.0,3.0,756
client39553,2019-07-05,1,1,5694,6,1,0,88,1,5694,5694.0,6.0,5694
client39554,2019-04-14,21,9,20944,49,21,2,170,9,20944,2327.1111111111113,5.444444444444445,166
client39555,2019-09-24,46,11,27413,74,43,19,7,11,27413,2492.090909090909,6.7272727272727275,1116
client39556,2018-03-30,7,1,1732,13,7,0,550,1,1732,1732.0,13.0,124
client39557,2019-08-27,150,31,59609,210,138,5,35,31,59609,1922.8709677419354,6.774193548387097,39
client39558,2018-08-28,3,1,1590,10,3,0,399,1,1590,1590.0,10.0,339
client39559,2017-10-02,8,1,16281,19,8,0,729,1,16281,16281.0,19.0,1299
client3956,2019-07-19,4,3,6158,4,4,0,74,3,6158,2052.6666666666665,1.3333333333333333,1599
client39560,2019-04-02,12,7,7304,20,11,2,182,7,7304,1043.4285714285713,2.857142857142857,199
client39561,2017-11-27,1,1,5299,1,1,0,673,1,5299,5299.0,1.0,5299
client39562,2019-08-20,7,4,10636,10,7,0,42,4,10636,2659.0,2.5,3899
client39563,2019-07-01,8,1,2311,19,8,0,92,1,2311,2311.0,19.0,258
client39564,2019-09-01,65,11,26456,113,63,23,30,11,26456,2405.090909090909,10.272727272727273,387
client39565,2019-09-17,16,7,9222,38,16,2,14,7,9222,1317.4285714285713,5.428571428571429,599
client39566,2019-03-27,21,1,1391,24,21,0,188,1,1391,1391.0,24.0,19
client39567,2018-08-27,1,1,860,4,1,0,400,1,860,860.0,4.0,860
client39568,2018-11-14,28,5,8200,45,27,4,321,5,8200,1640.0,9.0,575
client39569,2019-09-05,4,1,1195,5,4,0,26,1,1195,1195.0,5.0,699
client3957,2019-08-30,40,17,15774,85,39,19,32,17,15774,927.8823529411765,5.0,69
client39570,2019-06-10,6,1,9571,9,6,0,113,1,9571,9571.0,9.0,237
client39571,2018-05-29,1,1,209,1,1,0,490,1,209,209.0,1.0,209
client39572,2019-09-29,133,56,125865,650,118,46,2,56,125865,2247.589285714286,11.607142857142858,269
client39573,2019-09-24,18,4,9206,30,17,1,7,4,9206,2301.5,7.5,309
client39574,2019-05-05,100,9,11252,212,91,45,149,9,11252,1250.2222222222222,23.555555555555557,54
client39576,2019-08-06,35,6,6918,55,34,11,56,6,6918,1153.0,9.166666666666666,359
client39577,2019-06-12,16,8,20920,60,16,4,111,8,20920,2615.0,7.5,270
client39578,2018-05-06,3,2,1383,7,3,2,513,2,1383,691.5,3.5,699
client39579,2019-09-20,2,2,2668,2,2,0,11,2,2668,1334.0,1.0,69
client3958,2019-08-17,7,3,4357,13,6,4,45,3,4357,1452.3333333333333,4.333333333333333,299
client39580,2019-08-01,4,4,4323,5,2,1,61,4,4323,1080.75,1.25,529
client39581,2019-08-27,13,2,10853,23,13,3,35,2,10853,5426.5,11.5,1295
client39582,2019-07-16,13,6,7448,17,12,10,77,6,7448,1241.3333333333333,2.8333333333333335,698
client39583,2019-06-15,4,2,2928,9,4,4,108,2,2928,1464.0,4.5,299
client39584,2019-08-05,5,2,1704,10,5,0,57,2,1704,852.0,5.0,399
client39585,2018-12-21,3,1,428,4,3,0,284,1,428,428.0,4.0,14
client39586,2019-03-23,10,2,9052,22,9,10,192,2,9052,4526.0,11.0,598
client39587,2018-07-15,3,1,5982,5,3,3,443,1,5982,5982.0,5.0,3598
client39588,2019-05-30,15,7,2541,17,14,6,124,7,2541,363.0,2.4285714285714284,299
client39589,2019-05-16,4,1,7422,8,4,0,138,1,7422,7422.0,8.0,5599
client3959,2019-05-03,64,20,15881,114,52,27,151,20,15881,794.05,5.7,151
client39590,2019-04-07,32,9,11005,43,29,17,177,9,11005,1222.7777777777778,4.777777777777778,19
client39591,2018-05-26,24,4,7331,39,24,10,493,4,7331,1832.75,9.75,79
client39592,2019-09-15,19,5,7371,31,19,2,16,5,7371,1474.2,6.2,29
client39593,2019-03-28,18,7,18833,29,17,14,187,7,18833,2690.4285714285716,4.142857142857143,687
client39594,2019-07-08,3,1,1895,25,3,0,85,1,1895,1895.0,25.0,999
client39595,2019-07-04,2,1,5295,5,2,0,89,1,5295,5295.0,5.0,2697
client39596,2019-09-30,2,1,6158,2,2,0,1,1,6158,6158.0,2.0,5999
client39597,2019-02-18,1,1,31268,30,1,0,225,1,31268,31268.0,30.0,31268
client39598,2019-08-24,7,4,1058,8,7,2,38,4,1058,264.5,2.0,129
client39599,2019-06-06,3,2,12397,3,3,2,117,2,12397,6198.5,1.5,499
client396,2019-05-24,29,10,30217,44,27,5,130,10,30217,3021.7,4.4,445
client3960,2019-09-19,123,14,73204,400,119,18,12,14,73204,5228.857142857143,28.571428571428573,39
client39601,2019-08-27,26,12,38513,62,17,9,35,12,38513,3209.4166666666665,5.166666666666667,589
client39602,2019-06-08,4,3,8949,6,4,2,115,3,8949,2983.0,2.0,94
client39603,2019-06-01,15,8,4146,27,14,1,122,8,4146,518.25,3.375,249
client39604,2019-08-30,8,3,6344,12,8,0,32,3,6344,2114.6666666666665,4.0,272
client39605,2019-08-20,2,1,1974,2,2,0,42,1,1974,1974.0,2.0,1899
client39606,2019-07-20,12,4,4481,27,12,1,73,4,4481,1120.25,6.75,248
client39607,2019-02-17,65,11,66880,145,64,1,226,11,66880,6080.0,13.181818181818182,212
client39608,2019-07-15,37,10,33397,60,34,13,78,10,33397,3339.7,6.0,29
client39609,2017-12-11,4,1,3700,8,4,0,659,1,3700,3700.0,8.0,65
client3961,2018-08-08,17,4,5400,21,16,4,419,4,5400,1350.0,5.25,499
client39610,2019-05-21,4,3,5454,10,4,0,133,3,5454,1818.0,3.3333333333333335,258
client39611,2019-09-21,117,28,58240,382,97,15,10,28,58240,2080.0,13.642857142857142,59
client39612,2019-08-24,32,16,12615,69,26,12,38,16,12615,788.4375,4.3125,204
client39613,2018-12-02,9,1,5549,22,9,9,303,1,5549,5549.0,22.0,285
client39615,2019-05-26,31,7,13110,65,28,12,128,7,13110,1872.857142857143,9.285714285714286,409
client39616,2019-03-30,26,8,6420,58,21,9,185,8,6420,802.5,7.25,52
client39617,2019-08-18,68,21,11396,90,59,25,44,21,11396,542.6666666666666,4.285714285714286,99
client39618,2019-03-22,25,4,8511,58,24,10,193,4,8511,2127.75,14.5,516
client3962,2019-09-08,31,17,17304,71,27,8,23,17,17304,1017.8823529411765,4.176470588235294,50
client39620,2019-09-16,85,11,86715,211,76,25,15,11,86715,7883.181818181818,19.181818181818183,87
client39621,2019-07-11,2,1,1054,2,2,0,82,1,1054,1054.0,2.0,999
client39622,2019-04-03,2,1,246,4,2,0,181,1,246,246.0,4.0,177
client39623,2019-07-20,9,3,4125,14,9,6,73,3,4125,1375.0,4.666666666666667,274
client39624,2019-09-24,207,19,169321,718,191,40,7,19,169321,8911.631578947368,37.78947368421053,426
client39625,2019-09-29,34,9,4458,43,33,32,2,9,4458,495.3333333333333,4.777777777777778,79
client39626,2019-08-18,13,4,6555,19,13,8,44,4,6555,1638.75,4.75,799
client39627,2019-09-13,10,1,908,13,10,0,18,1,908,908.0,13.0,149
client39628,2019-09-27,7,2,1872,12,6,0,4,2,1872,936.0,6.0,25
client3963,2019-03-16,10,2,5064,34,10,2,199,2,5064,2532.0,17.0,302
client39630,2019-03-09,3,3,1951,3,3,1,206,3,1951,650.3333333333334,1.0,103
client39631,2019-07-15,29,14,11871,46,25,18,78,14,11871,847.9285714285714,3.2857142857142856,192
client39632,2019-05-13,113,28,32592,192,98,32,141,28,32592,1164.0,6.857142857142857,199
client39633,2019-01-18,22,10,8728,33,18,3,256,10,8728,872.8,3.3,29
client39634,2019-05-17,3,1,2647,3,3,0,137,1,2647,2647.0,3.0,1499
client39635,2019-01-04,9,3,7142,21,9,2,270,3,7142,2380.6666666666665,7.0,68
client39636,2019-04-28,18,10,31656,47,18,2,156,10,31656,3165.6,4.7,14890
client39638,2019-09-23,61,15,39742,95,38,14,8,15,39742,2649.4666666666667,6.333333333333333,382
client39639,2018-04-20,6,1,3112,16,6,0,529,1,3112,3112.0,16.0,80
client3964,2019-09-26,41,5,5256,85,33,36,5,5,5256,1051.2,17.0,172
client39640,2017-11-09,2,1,25,2,2,0,691,1,25,25.0,2.0,12
client39641,2019-07-29,16,6,12967,29,15,0,64,6,12967,2161.1666666666665,4.833333333333333,1799
client39642,2019-08-16,17,9,5199,21,14,12,46,9,5199,577.6666666666666,2.3333333333333335,49
client39643,2019-06-14,20,6,7992,44,17,0,109,6,7992,1332.0,7.333333333333333,298
client39644,2019-05-02,14,3,7231,18,14,5,152,3,7231,2410.3333333333335,6.0,16
client39645,2019-05-05,29,3,21409,78,29,20,149,3,21409,7136.333333333333,26.0,3819
client39646,2019-09-23,75,17,18416,147,59,12,8,17,18416,1083.2941176470588,8.647058823529411,323
client39647,2019-08-01,23,12,20766,94,20,3,61,12,20766,1730.5,7.833333333333333,289
client39648,2019-09-26,19,13,28540,49,18,4,5,13,28540,2195.3846153846152,3.769230769230769,139
client39649,2019-02-01,4,3,4959,4,4,0,242,3,4959,1653.0,1.3333333333333333,332
client3965,2019-04-14,14,5,7971,19,14,4,170,5,7971,1594.2,3.8,57
client39650,2018-01-15,10,1,10533,14,10,0,624,1,10533,10533.0,14.0,7499
client39651,2019-09-28,8,3,6020,23,8,8,3,3,6020,2006.6666666666667,7.666666666666667,2999
client39652,2018-03-15,2,1,10158,2,2,0,565,1,10158,10158.0,2.0,9999
client39653,2019-08-22,1,1,1499,1,1,0,40,1,1499,1499.0,1.0,1499
client39654,2019-04-25,18,2,4790,22,18,2,159,2,4790,2395.0,11.0,75
client39655,2019-04-15,1,1,519,1,1,0,169,1,519,519.0,1.0,519
client39656,2018-12-19,5,2,5603,7,5,0,286,2,5603,2801.5,3.5,537
client39657,2019-09-16,6,3,8197,9,6,3,15,3,8197,2732.3333333333335,3.0,2000
client39659,2019-03-21,2,1,1570,7,2,0,194,1,1570,1570.0,7.0,1372
client3966,2019-05-29,24,6,28919,65,22,3,125,6,28919,4819.833333333333,10.833333333333334,36
client39660,2018-10-23,3,1,2978,8,3,0,343,1,2978,2978.0,8.0,1965
client39661,2019-06-19,24,3,7287,35,22,4,104,3,7287,2429.0,11.666666666666666,107
client39662,2018-02-21,22,2,1669,29,22,0,587,2,1669,834.5,14.5,39
client39663,2019-09-24,22,5,16321,63,20,2,7,5,16321,3264.2,12.6,52
client39664,2018-09-09,1,1,5999,1,1,1,387,1,5999,5999.0,1.0,5999
client39665,2019-08-02,10,1,8674,14,10,0,60,1,8674,8674.0,14.0,15
client39666,2018-08-23,74,9,46728,252,74,24,404,9,46728,5192.0,28.0,79
client39667,2018-09-23,14,3,3514,17,14,7,373,3,3514,1171.3333333333333,5.666666666666667,81
client39668,2018-04-14,4,1,1443,7,4,4,535,1,1443,1443.0,7.0,169
client39669,2019-05-28,28,4,3336,51,28,0,126,4,3336,834.0,12.75,6
client3967,2018-08-01,5,1,12854,6,5,0,426,1,12854,12854.0,6.0,79
client39670,2019-02-13,71,11,132007,251,64,35,230,11,132007,12000.636363636364,22.818181818181817,119
client39671,2019-08-03,44,2,5303,53,44,10,59,2,5303,2651.5,26.5,199
client39672,2018-03-18,2,1,487,3,2,2,562,1,487,487.0,3.0,149
client39673,2018-08-03,10,1,2385,14,10,0,424,1,2385,2385.0,14.0,29
client39674,2019-04-25,11,3,18911,51,11,0,159,3,18911,6303.666666666667,17.0,79
client39675,2018-04-08,5,1,5362,12,5,5,541,1,5362,5362.0,12.0,2559
client39676,2019-09-21,6,2,6431,7,6,3,10,2,6431,3215.5,3.5,219
client39677,2019-05-25,8,1,2015,13,8,8,129,1,2015,2015.0,13.0,65
client39678,2018-08-13,24,5,12910,107,24,5,414,5,12910,2582.0,21.4,109
client39679,2019-07-09,2,1,1248,2,2,0,84,1,1248,1248.0,2.0,999
client3968,2019-06-02,5,3,5764,10,5,4,121,3,5764,1921.3333333333333,3.3333333333333335,2999
client39680,2019-05-19,21,7,31140,125,16,14,135,7,31140,4448.571428571428,17.857142857142858,75
client39681,2019-08-12,9,4,2690,12,9,8,50,4,2690,672.5,3.0,619
client39682,2018-07-16,15,1,454,16,15,0,442,1,454,454.0,16.0,22
client39683,2019-09-09,8,6,12465,11,8,2,22,6,12465,2077.5,1.8333333333333333,289
client39684,2018-08-09,2,1,165,3,2,0,418,1,165,165.0,3.0,110
client39685,2019-03-18,1,1,179,1,1,0,197,1,179,179.0,1.0,179
client39686,2019-07-20,2,1,1068,2,2,2,73,1,1068,1068.0,2.0,999
client39687,2019-09-11,4,2,6535,5,4,0,20,2,6535,3267.5,2.5,129
client39688,2018-08-02,2,1,1256,4,2,0,425,1,1256,1256.0,4.0,539
client3969,2019-09-29,214,45,217561,542,194,63,2,45,217561,4834.688888888889,12.044444444444444,154
client39690,2017-11-20,3,2,6807,14,3,2,680,2,6807,3403.5,7.0,49
client39691,2019-09-10,51,18,29426,175,46,21,21,18,29426,1634.7777777777778,9.722222222222221,249
client39693,2018-08-18,6,5,15023,9,4,5,409,5,15023,3004.6,1.8,1855
client39694,2019-08-12,7,4,4805,44,7,1,50,4,4805,1201.25,11.0,191
client39695,2019-09-18,100,26,43736,208,91,30,13,26,43736,1682.1538461538462,8.0,156
client39696,2019-09-07,14,8,15274,52,13,5,24,8,15274,1909.25,6.5,2186
client39697,2019-07-13,12,2,20452,26,11,12,80,2,20452,10226.0,13.0,150
client39698,2019-09-02,10,6,4218,18,10,4,29,6,4218,703.0,3.0,89
client39699,2019-08-19,50,19,18916,110,44,10,43,19,18916,995.578947368421,5.7894736842105265,199
client397,2019-05-04,2,1,332,2,2,2,150,1,332,332.0,2.0,219
client3970,2018-01-11,1,1,719,1,1,0,628,1,719,719.0,1.0,719
client39700,2019-07-26,7,4,4733,8,7,0,67,4,4733,1183.25,2.0,35
client39701,2017-10-06,9,1,6787,37,9,0,725,1,6787,6787.0,37.0,218
client39702,2019-08-26,11,2,7679,13,11,1,36,2,7679,3839.5,6.5,159
client39703,2019-09-30,29,8,9354,47,28,14,1,8,9354,1169.25,5.875,86
client39704,2018-08-18,4,1,2227,15,4,4,409,1,2227,2227.0,15.0,375
client39705,2019-02-11,6,1,708,10,6,0,232,1,708,708.0,10.0,39
client39706,2019-09-28,56,25,91391,191,50,20,3,25,91391,3655.64,7.64,4528
client39707,2019-05-21,24,5,16378,50,24,4,133,5,16378,3275.6,10.0,81
client39708,2018-09-10,1,1,155,1,1,0,386,1,155,155.0,1.0,155
client39709,2019-09-26,24,6,13516,30,22,4,5,6,13516,2252.6666666666665,5.0,136
client39710,2019-09-30,7,2,3025,8,7,3,1,2,3025,1512.5,4.0,12
client39711,2019-09-26,5,2,4964,21,5,0,5,2,4964,2482.0,10.5,599
client39712,2019-03-03,7,2,1217,9,7,7,212,2,1217,608.5,4.5,399
client39713,2019-07-02,40,15,26470,66,38,6,91,15,26470,1764.6666666666667,4.4,142
client39714,2019-05-26,3,3,487,3,3,2,128,3,487,162.33333333333334,1.0,109
client39715,2018-11-25,18,4,7467,56,17,15,310,4,7467,1866.75,14.0,79
client39716,2019-04-12,1,1,4899,1,1,0,172,1,4899,4899.0,1.0,4899
client39717,2019-09-06,36,10,20559,130,29,11,25,10,20559,2055.9,13.0,36
client39718,2018-11-24,10,2,3222,19,10,3,311,2,3222,1611.0,9.5,799
client39719,2019-01-29,1,1,2699,1,1,0,245,1,2699,2699.0,1.0,2699
client3972,2019-07-05,4,2,9432,18,3,0,88,2,9432,4716.0,9.0,352
client39720,2018-12-15,2,1,1201,19,2,2,290,1,1201,1201.0,19.0,490
client39721,2018-09-10,4,1,1760,10,4,0,386,1,1760,1760.0,10.0,69
client39722,2019-09-22,3,1,163,3,3,3,9,1,163,163.0,3.0,19
client39723,2019-08-08,2,2,613,2,2,1,54,2,613,306.5,1.0,359
client39724,2019-08-30,176,13,129391,318,159,5,32,13,129391,9953.153846153846,24.46153846153846,48
client39725,2019-08-16,18,5,9637,24,18,1,46,5,9637,1927.4,4.8,36
client39726,2019-09-22,24,2,30806,113,24,24,9,2,30806,15403.0,56.5,995
client39727,2019-09-22,21,11,8434,72,16,9,9,11,8434,766.7272727272727,6.545454545454546,275
client39728,2019-06-02,11,7,7248,16,9,4,121,7,7248,1035.4285714285713,2.2857142857142856,1199
client3973,2019-09-07,103,45,61322,233,93,35,24,45,61322,1362.7111111111112,5.177777777777778,169
client39730,2018-09-03,1,1,3299,1,1,0,393,1,3299,3299.0,1.0,3299
client39731,2019-08-16,36,21,32711,169,32,14,46,21,32711,1557.6666666666667,8.047619047619047,4956
client39732,2018-08-09,4,3,16323,18,4,0,418,3,16323,5441.0,6.0,139
client39733,2019-09-01,14,7,3776,19,14,5,30,7,3776,539.4285714285714,2.7142857142857144,99
client39734,2018-03-09,11,3,12401,30,11,6,571,3,12401,4133.666666666667,10.0,495
client39735,2019-03-15,10,2,289,13,10,0,200,2,289,144.5,6.5,5
client39736,2019-06-10,15,2,9197,86,14,0,113,2,9197,4598.5,43.0,98
client39737,2017-10-29,8,2,15940,79,7,8,702,2,15940,7970.0,39.5,899
client39738,2019-04-28,1,1,594,6,1,1,156,1,594,594.0,6.0,594
client39739,2019-09-03,1,1,1299,1,1,0,28,1,1299,1299.0,1.0,1299
client3974,2018-10-27,21,1,1516,40,21,21,339,1,1516,1516.0,40.0,15
client39741,2019-05-21,19,7,84111,139,19,5,133,7,84111,12015.857142857143,19.857142857142858,539
client39742,2019-03-27,47,10,14396,108,45,3,188,10,14396,1439.6,10.8,359
client39743,2019-05-08,4,3,725,5,4,1,146,3,725,241.66666666666666,1.6666666666666667,118
client39744,2019-09-28,10,2,6979,32,10,3,3,2,6979,3489.5,16.0,38
client39745,2019-09-04,3,1,1305,5,3,0,27,1,1305,1305.0,5.0,349
client39746,2019-09-18,2,1,368,2,2,0,13,1,368,368.0,2.0,269
client39747,2019-09-11,35,9,21339,55,33,22,20,9,21339,2371.0,6.111111111111111,149
client39748,2019-05-08,2,2,3317,3,2,1,146,2,3317,1658.5,1.5,818
client39749,2019-08-28,21,5,6765,51,18,6,34,5,6765,1353.0,10.2,542
client3975,2018-12-03,6,4,1271,12,4,0,302,4,1271,317.75,3.0,96
client39750,2019-09-01,27,8,7630,34,25,5,30,8,7630,953.75,4.25,49
client39751,2019-06-29,17,3,3063,21,17,2,94,3,3063,1021.0,7.0,58
client39752,2019-05-19,14,5,2182,20,14,9,135,5,2182,436.4,4.0,390
client39753,2018-11-05,16,3,3180,24,16,2,330,3,3180,1060.0,8.0,22
client39754,2019-06-09,103,5,14079,182,97,86,114,5,14079,2815.8,36.4,1198
client39755,2019-07-02,11,4,8532,60,11,0,91,4,8532,2133.0,15.0,5499
client39756,2019-09-02,64,6,18017,115,63,39,29,6,18017,3002.8333333333335,19.166666666666668,11053
client39757,2019-09-29,65,6,86112,241,63,38,2,6,86112,14352.0,40.166666666666664,199
client39758,2017-11-16,18,1,2880,31,18,0,684,1,2880,2880.0,31.0,79
client39759,2019-08-02,12,2,2913,35,11,0,60,2,2913,1456.5,17.5,29
client3976,2019-06-28,2,1,2219,6,2,0,95,1,2219,2219.0,6.0,220
client39760,2019-06-18,14,8,7488,16,11,6,105,8,7488,936.0,2.0,279
client39761,2018-11-25,17,2,3097,27,16,4,310,2,3097,1548.5,13.5,93
client39762,2019-07-13,16,5,43804,131,13,6,80,5,43804,8760.8,26.2,74
client39763,2019-09-24,75,16,50591,153,69,28,7,16,50591,3161.9375,9.5625,159
client39764,2019-08-13,14,6,4435,20,13,2,49,6,4435,739.1666666666666,3.3333333333333335,31
client39765,2019-08-19,52,16,46063,195,48,25,43,16,46063,2878.9375,12.1875,34
client39766,2019-03-05,10,4,9184,11,9,0,210,4,9184,2296.0,2.75,499
client39767,2018-07-29,4,1,4546,24,4,4,429,1,4546,4546.0,24.0,189
client39768,2019-09-26,177,31,98723,346,149,77,5,31,98723,3184.6129032258063,11.161290322580646,199
client39769,2019-07-06,14,2,6907,20,13,14,87,2,6907,3453.5,10.0,378
client3977,2019-04-02,152,32,30910,263,141,23,182,32,30910,965.9375,8.21875,119
client39770,2018-02-10,6,2,12049,11,6,2,598,2,12049,6024.5,5.5,1298
client39771,2019-03-09,6,1,3339,11,6,6,206,1,3339,3339.0,11.0,139
client39772,2018-04-16,16,2,3122,26,16,0,533,2,3122,1561.0,13.0,19
client39773,2019-01-31,8,3,2575,8,8,0,243,3,2575,858.3333333333334,2.6666666666666665,225
client39774,2019-09-12,3,3,517,3,3,0,19,3,517,172.33333333333334,1.0,349
client39775,2019-09-26,1,1,2699,1,1,0,5,1,2699,2699.0,1.0,2699
client39776,2017-09-14,3,1,5642,8,3,0,747,1,5642,5642.0,8.0,1945
